"UID","AID","Score"
60,1666,4.5
60,1831,5.0
60,2461,3.0
60,2464,2.5
60,2475,4.0
60,2476,5.0
60,9159,5.0
61,27,4.0
61,56,3.0
61,63,4.5
61,159,3.5
61,317,4.0
61,335,4.0
61,372,4.0
61,492,2.5
61,516,3.5
61,713,5.0
61,730,3.5
61,737,5.0
61,764,4.5
61,877,3.5
61,902,2.5
61,1081,4.0
61,1111,5.0
61,1217,5.0
61,1300,4.5
61,1455,4.0
61,1467,5.0
61,1482,5.0
61,1500,4.0
61,2233,5.0
61,2482,3.5
61,2485,3.5
61,2487,4.0
61,2488,4.0
61,2489,5.0
61,2490,3.0
61,2582,5.0
61,2828,3.0
61,3372,3.0
61,7572,3.0
61,9162,2.5
61,9163,3.5
61,9164,2.5
62,44,4.0
62,372,4.833333333333333
62,625,4.5
62,2278,4.5
62,2516,4.5
62,2517,4.5
62,10311,4.6875
62,25570,4.0
62,37000,4.5
62,59373,5.0
63,18,3.0
63,19,4.5
63,335,4.0
63,728,2.5
63,2535,3.0
63,2541,2.5
63,2544,3.5
63,2547,1.5
63,7175,2.0
63,8412,2.5
63,9175,3.0
64,18,4.0
64,894,3.5
64,1074,4.5
64,1838,2.5
64,1923,3.5
64,2556,2.5
64,2557,3.5
64,2558,3.5
64,2559,3.5
64,2561,4.0
64,2562,4.5
64,2563,2.5
65,109,4.0
65,114,4.5
65,192,4.75
65,193,2.0
65,488,5.0
65,1522,4.5
65,2296,3.0
65,2565,3.5
65,2566,3.5
66,75,4.0
66,219,4.5
66,239,4.0
66,333,4.5
66,510,4.0
66,530,2.5
66,905,3.75
66,968,3.0
66,1256,4.75
66,2485,4.0
66,2574,3.5
66,2576,5.0
66,2577,3.0
66,2579,3.75
66,2580,5.0
66,2582,2.833333333333333
66,2583,3.5
66,3673,5.0
66,4026,4.333333333333333
66,5914,5.0
66,8914,3.5
66,9177,4.0
66,9180,4.5
67,229,5.0
67,333,5.0
67,371,5.0
67,408,5.0
67,480,5.0
67,486,2.75
67,569,5.0
67,686,5.0
67,778,5.0
67,811,5.0
67,874,4.0
67,875,4.5
67,980,4.0
67,1125,4.5
67,1161,4.5
67,1298,5.0
67,1321,4.5
67,1467,4.0
67,1905,5.0
67,2305,4.0
67,2405,5.0
67,2618,4.5
67,2640,4.0
67,2701,5.0
67,3010,3.5
67,3035,4.75
67,3196,4.5
67,3517,5.0
67,3521,3.5
67,3706,4.0
67,4120,5.0
67,4567,4.0
67,4622,4.5
67,4649,4.0
67,4813,4.666666666666667
67,5298,3.5
67,5534,4.5
67,5792,4.0
67,6369,5.0
67,6480,4.5
67,7152,4.0
67,7376,4.5
67,8033,4.0
67,8460,5.0
67,9021,5.0
67,9184,4.0
67,9190,4.5
67,9195,5.0
67,9203,5.0
67,9205,5.0
67,9211,5.0
67,9222,4.0
67,9232,5.0
67,9235,4.0
67,9248,4.5
67,9254,4.5
67,9286,4.0
67,9298,4.5
67,9326,4.5
67,9366,4.5
67,9367,4.5
67,9370,4.5
67,9371,4.5
67,9384,5.0
67,9397,4.0
67,9402,4.0
67,9440,5.0
67,9441,3.5
67,9463,5.0
67,9472,5.0
67,9477,4.5
67,9478,5.0
67,9479,4.0
67,9484,4.5
67,9485,3.0
67,9487,3.5
67,24393,4.0
67,60818,4.5
68,45,3.5
68,49,5.0
68,114,4.25
68,119,5.0
68,186,3.5
68,298,3.5
68,426,4.0
68,522,5.0
68,827,5.0
68,865,5.0
68,917,3.5
68,1090,4.5
68,1147,3.5
68,1250,2.5
68,1876,4.5
68,1877,3.0
68,2631,3.0
68,2632,4.5
68,2633,5.0
68,2636,2.5
68,2638,3.0
68,2640,4.5
68,3135,3.0
68,4120,4.5
68,6264,4.5
68,6628,3.0
68,7221,2.5
68,9495,4.0
68,9500,4.0
69,19,5.0
69,35,2.5
69,45,3.0
69,109,3.8333333333333335
69,111,2.5
69,216,3.5
69,279,2.5
69,439,4.0
69,482,3.5
69,488,1.5
69,792,3.75
69,855,4.0
69,1623,2.5
69,1714,3.5
69,2161,3.5
69,2641,2.5
69,2644,2.5
69,2646,1.0
69,2844,3.5
69,4013,1.5
69,4663,3.5
69,8751,2.5
69,10163,3.0
69,12743,3.0
69,16557,3.5
69,18225,4.0
70,289,4.5
70,1529,5.0
70,1864,3.75
70,2658,3.5
70,2659,3.0
70,2660,4.0
70,2661,2.0
71,19,4.0
71,365,3.0
71,717,2.5
71,930,3.0
71,934,4.0
71,1185,3.5
71,2705,4.0
71,2706,5.0
71,2708,5.0
71,2838,4.5
71,4360,5.0
71,7222,4.5
71,34154,3.5
71,49248,4.5
71,53646,4.0
71,80700,4.5
71,92995,3.0
71,92997,3.5
71,92998,4.5
71,92999,2.5
71,93000,4.0
71,93001,5.0
71,93002,2.5
72,18,4.5
72,51,5.0
72,111,5.0
72,129,5.0
72,864,5.0
72,980,4.0
72,1202,3.5
72,1557,5.0
72,2076,3.0
72,2258,5.0
72,2721,4.0
72,2726,4.0
72,2727,5.0
72,2728,5.0
72,2729,5.0
72,4181,4.5
72,4543,5.0
72,9503,5.0
72,9504,3.5
72,9505,5.0
73,365,5.0
73,691,5.0
73,894,4.0
73,1255,4.0
73,1295,4.5
73,2332,4.5
73,2668,5.0
73,2740,4.5
73,2741,5.0
73,2742,1.0
73,2743,4.0
73,2744,5.0
73,2745,4.5
73,2746,4.0
73,2747,4.5
73,2748,5.0
74,204,3.5
74,279,4.0
74,551,4.0
74,916,3.5
74,1910,3.5
74,2129,3.1666666666666665
74,2755,3.0
74,2756,3.5
75,45,2.5
75,111,4.0
75,845,2.5
75,1186,3.0
75,1442,4.0
75,2353,4.0
75,2716,4.0
75,2767,2.5
75,2768,2.5
75,2769,2.5
75,2772,2.5
76,182,2.0
76,233,3.0
76,269,3.5
76,328,4.0
76,611,4.0
76,928,5.0
76,1403,3.5
76,1440,5.0
76,1504,3.5
76,1816,3.0
76,2800,5.0
76,2802,5.0
76,2803,5.0
76,2805,5.0
76,2810,3.0
76,2960,3.5
76,3046,4.5
76,9509,2.0
76,9510,5.0
76,9511,4.0
76,9512,2.5
77,239,4.0
77,1519,4.5
77,2117,3.0
77,2266,4.5
77,2815,4.5
77,2816,4.5
77,2817,4.5
77,2818,4.5
77,2819,3.5
78,91,3.0
78,96,4.0
78,229,4.0
78,298,3.5
78,394,4.0
78,457,4.25
78,990,3.5
78,1348,3.5
78,1864,3.0
78,2150,4.0
78,2822,4.0
78,2823,3.5
78,2824,4.0
78,2825,3.5
78,2826,3.0
79,63,4.0
79,67,4.0
79,119,3.5
79,168,4.0
79,233,4.5
79,495,4.0
79,930,3.0
79,1008,4.0
79,1034,4.5
79,1058,3.8333333333333335
79,1349,3.5
79,1631,3.5
79,2140,4.0
79,2809,3.5
79,2835,4.5
79,2836,4.5
79,2837,4.0
79,2838,3.0
79,2839,4.0
79,2841,3.5
79,2916,3.5
79,3330,3.0
79,3661,3.5
79,4270,4.0
79,4347,3.5
79,4805,3.25
79,4976,3.5
79,5903,3.5
79,5960,2.5
79,6043,3.5
79,6418,3.0
79,7076,3.5
79,7601,3.0
79,8353,4.0
79,9514,3.5
79,9515,4.0
79,9516,4.0
79,9517,3.0
79,9518,2.5
79,9520,3.5
79,9521,4.0
79,9523,4.0
79,9524,3.5
79,9525,3.5
79,9526,3.5
79,9527,3.5
79,9528,3.5
79,9529,3.5
79,9530,3.5
79,9531,3.0
79,9532,3.0
79,9533,3.5
79,9534,3.0
79,9535,3.0
79,9536,3.0
79,9537,3.5
79,9538,3.5
79,9539,3.5
79,9541,3.0
79,9542,3.5
79,9544,3.0
79,9545,3.0
79,9546,3.5
79,9547,4.0
79,9549,4.0
79,9551,3.5
79,9552,3.0
79,9554,4.0
79,9555,3.5
79,9556,2.5
79,9557,3.0
79,9558,3.0
79,9559,3.5
79,9561,4.0
79,9562,3.5
79,9563,2.5
79,9564,2.5
79,9565,2.5
79,9566,2.5
79,9567,4.0
79,9568,3.5
80,5,5.0
80,39,5.0
80,75,3.5
80,153,5.0
80,289,5.0
80,491,3.5
80,492,3.875
80,730,3.5
80,800,4.5
80,826,5.0
80,1007,4.0
80,1030,5.0
80,1050,5.0
80,1058,4.5
80,1403,3.0
80,1477,5.0
80,1483,4.833333333333333
80,1778,5.0
80,1943,3.5
80,2353,2.5
80,2485,3.5
80,2781,4.0
80,2861,4.5
80,2862,4.5
80,2863,4.0
80,2864,3.0
80,2865,3.5
80,2866,4.0
80,2867,5.0
80,2868,5.0
80,2869,4.0
80,2870,3.5
80,2871,3.5
80,2872,3.25
80,2875,4.0
80,2878,3.0
80,2879,3.5
80,3785,3.0
80,3966,5.0
80,4054,3.8333333333333335
80,4970,3.8333333333333335
80,6740,4.5
80,7340,5.0
80,8267,4.0
80,9570,4.0
80,9571,3.5
80,9572,3.5
80,9575,4.0
80,9576,4.5
80,9578,4.0
80,9579,4.0
81,18,4.0
81,298,4.5
81,577,5.0
81,936,4.0
81,1538,5.0
81,2241,4.5
81,2599,4.0
81,2884,3.0
81,2885,3.5
81,2891,5.0
81,2893,5.0
81,2895,5.0
81,2897,4.0
81,2899,5.0
81,2900,4.5
81,2901,4.5
81,2903,4.0
81,2904,2.5
81,2906,4.5
82,157,2.5
82,166,3.5
82,613,4.0
82,691,3.5
82,991,4.0
82,1155,3.5
82,1248,4.0
82,2332,5.0
82,2427,3.5
82,2952,4.5
82,2953,4.0
82,2954,3.5
82,2955,4.0
82,2956,4.0
82,2959,3.5
82,2960,5.0
82,2961,3.5
82,2963,3.5
82,2964,3.5
82,2965,3.5
82,2966,3.5
82,2967,4.0
82,2968,3.5
82,2969,2.5
83,239,3.25
83,628,2.5
83,919,4.0
83,1152,3.5
83,1284,2.5
83,1417,3.0
83,1470,2.5
83,2117,3.0
83,2876,3.0
83,2973,0.5
83,2975,1.5
83,2976,2.0
83,2977,3.5
83,2978,2.5
83,2979,4.0
83,2980,4.5
83,2983,3.5
83,2984,2.5
83,2985,3.5
83,2986,3.0
83,2987,3.5
83,2988,4.0
83,2989,3.0
83,2990,2.5
83,2991,3.5
83,2992,3.0
83,2993,3.5
83,2994,3.0
83,2995,3.0
83,2996,2.0
83,2997,1.5
83,2998,1.5
83,3000,4.0
83,3078,4.5
83,4724,2.5
83,18171,3.5
83,93003,1.0
84,14,5.0
84,19,4.25
84,37,5.0
84,39,4.0
84,95,5.0
84,113,5.0
84,114,5.0
84,127,5.0
84,129,3.5
84,141,5.0
84,157,4.25
84,171,4.5
84,183,4.5
84,194,4.0
84,201,5.0
84,273,4.166666666666667
84,333,5.0
84,371,4.5
84,387,5.0
84,388,5.0
84,392,5.0
84,427,5.0
84,454,5.0
84,468,5.0
84,496,4.75
84,536,5.0
84,542,4.5
84,561,4.75
84,601,4.5
84,604,5.0
84,605,5.0
84,686,4.25
84,700,4.0
84,752,5.0
84,807,5.0
84,825,5.0
84,846,2.5
84,856,5.0
84,873,4.5
84,880,5.0
84,979,4.5
84,998,4.5
84,1027,5.0
84,1061,5.0
84,1071,5.0
84,1083,3.25
84,1184,4.5
84,1287,5.0
84,1305,5.0
84,1319,4.5
84,1428,4.5
84,1440,5.0
84,1615,4.5
84,1789,5.0
84,1960,4.0
84,2024,4.5
84,2047,4.5
84,2238,4.25
84,2426,5.0
84,2713,4.5
84,2760,4.0
84,2776,4.5
84,2895,4.5
84,2966,4.5
84,3037,5.0
84,3040,5.0
84,3046,5.0
84,3047,4.5
84,3048,3.0
84,3049,5.0
84,3050,5.0
84,3051,5.0
84,3053,5.0
84,3054,5.0
84,3055,4.5
84,3056,2.5
84,3057,5.0
84,3058,2.5
84,3060,4.5
84,3061,2.5
84,3181,5.0
84,3288,4.166666666666667
84,3649,3.5
84,4007,5.0
84,4120,4.75
84,4412,5.0
84,4539,2.5
84,4793,4.5
84,5407,4.0
84,5433,4.5
84,5731,4.75
84,5767,4.0
84,6369,4.5
84,6432,4.5
84,6987,2.5
84,7225,4.5
84,7264,5.0
84,7899,5.0
84,9299,3.0
84,9579,4.5
84,9581,5.0
84,9582,5.0
84,9583,5.0
84,9584,4.5
84,9585,4.5
84,9586,5.0
84,9587,4.0
84,9588,4.5
84,9589,2.5
84,9590,5.0
84,9591,4.5
84,9592,4.0
84,9593,4.5
84,9594,3.5
84,9595,5.0
84,9596,3.5
84,9597,3.5
84,9598,5.0
84,9599,5.0
84,9600,4.5
84,9603,4.5
84,9604,4.0
84,9605,4.5
84,9606,4.5
84,9607,4.5
85,111,3.5
85,119,3.5
85,498,3.5
85,737,3.0
85,774,4.0
85,1182,3.25
85,3092,4.0
85,3099,3.0
85,5870,3.5
85,8301,3.5
85,9610,2.5
85,9613,4.0
86,26,0.5
86,412,4.0
86,1034,4.333333333333333
86,3094,3.5
86,3122,4.0
86,3124,4.0
86,3131,4.5
86,4647,4.5
86,5229,4.0
86,9618,4.0
86,23936,4.5
87,173,4.0
87,178,3.75
87,335,4.5
87,656,5.0
87,836,4.5
87,1006,4.5
87,1032,4.0
87,1058,3.25
87,1703,3.5
87,3148,3.0
87,3149,3.0
87,3151,1.5
87,3160,4.5
87,3161,4.0
87,3164,4.5
87,4532,1.5
87,5381,1.0
87,9623,4.0
87,9629,5.0
87,9631,4.5
87,18665,5.0
87,36753,5.0
87,53015,3.0
87,57727,2.5
87,78810,5.0
87,93004,5.0
87,93007,4.0
88,108,2.25
88,162,4.0
88,198,4.0
88,271,4.0
88,455,3.5
88,1010,4.5
88,1426,4.0
88,1710,3.0
88,1752,4.5
88,2900,4.5
88,3182,4.5
88,3183,4.5
88,3184,4.5
88,3185,4.0
88,3186,3.5
88,3187,4.0
88,3188,2.5
88,3189,3.5
88,3190,4.0
89,18,4.5
89,228,4.5
89,1125,4.0
89,1126,4.5
89,1155,3.0
89,2181,4.5
89,3196,4.0
89,3197,3.0
89,3198,5.0
89,3199,4.0
89,3200,4.0
89,3202,4.0
90,45,3.5
90,47,4.0
90,293,3.5
90,1442,4.0
90,2071,4.0
90,2428,4.0
90,2770,3.0
90,3206,2.0
90,3208,3.0
90,3213,3.5
91,119,3.6666666666666665
91,165,3.0
91,173,3.0
91,412,3.5
91,1058,3.5
91,1261,3.5
91,2199,4.0
91,2420,4.0
91,3243,4.0
91,6720,3.5
91,15716,3.5
91,28624,4.0
91,53850,3.5
91,57534,3.0
91,70619,4.0
91,93009,5.0
92,43,4.5
92,52,5.0
92,90,5.0
92,103,5.0
92,107,5.0
92,301,5.0
92,538,5.0
92,626,5.0
92,707,5.0
92,780,5.0
92,944,5.0
92,992,5.0
92,1088,5.0
92,1112,5.0
92,1522,5.0
92,1526,4.0
92,1527,5.0
92,1532,5.0
92,1807,5.0
92,1869,5.0
92,1873,5.0
92,1891,5.0
92,1898,5.0
92,1987,5.0
92,2211,5.0
92,2457,4.5
92,2885,5.0
92,3258,5.0
92,3259,5.0
92,3260,5.0
92,3262,5.0
92,3263,5.0
92,3264,5.0
92,3266,5.0
92,3267,5.0
92,3268,5.0
92,3269,5.0
92,3270,5.0
92,3272,5.0
92,3273,5.0
92,3274,5.0
92,3275,5.0
92,3278,5.0
92,3279,5.0
92,3280,4.0
92,3281,5.0
92,3282,4.8
92,3283,5.0
92,3284,5.0
92,3285,5.0
92,3286,5.0
92,3287,4.5
92,3524,4.0
92,4112,5.0
92,4378,5.0
92,4511,5.0
92,4512,5.0
92,4970,5.0
92,5445,4.0
92,5452,4.0
92,5456,4.5
92,5747,5.0
92,6310,5.0
92,6391,5.0
92,6846,4.0
92,7671,5.0
92,8409,5.0
92,8413,4.0
92,8424,5.0
92,8490,5.0
92,8618,5.0
92,8644,5.0
92,8655,5.0
92,8893,5.0
92,8945,5.0
92,9252,5.0
92,9271,5.0
92,9635,5.0
92,9636,5.0
92,9637,5.0
92,9638,5.0
92,9639,5.0
92,9640,5.0
92,9642,5.0
92,9643,5.0
92,9644,5.0
92,9645,5.0
92,9646,5.0
92,9647,5.0
92,9648,5.0
92,9650,5.0
92,9651,5.0
92,9653,5.0
92,9654,5.0
92,9655,5.0
92,9657,5.0
92,9658,5.0
92,9659,5.0
92,9661,5.0
92,9662,5.0
92,9663,5.0
92,9664,5.0
92,9665,4.666666666666667
92,9667,5.0
92,9670,5.0
92,9672,5.0
92,9673,5.0
92,9674,5.0
92,9675,5.0
92,9676,5.0
92,9677,5.0
92,9679,5.0
92,9681,5.0
92,9682,5.0
92,9683,5.0
92,9684,5.0
92,9685,5.0
92,9686,5.0
92,9688,5.0
92,9689,5.0
92,9690,5.0
92,9691,5.0
92,9692,5.0
92,9693,5.0
92,9696,5.0
92,9699,4.5
92,9700,5.0
92,9701,4.5
92,9702,5.0
92,9703,5.0
92,9705,5.0
92,9708,5.0
92,9709,5.0
92,9710,5.0
92,9712,5.0
92,9715,5.0
92,9717,5.0
92,9718,5.0
92,9719,5.0
92,9720,5.0
92,9721,5.0
92,9722,5.0
92,9724,5.0
92,9725,5.0
92,9726,5.0
92,9728,5.0
92,9729,5.0
92,9730,5.0
92,9737,4.0
92,9738,4.0
92,9739,4.0
92,9741,4.0
92,9742,4.0
92,9744,2.5
92,9745,3.5
92,9746,5.0
93,516,2.5
93,618,5.0
93,779,4.5
93,1868,4.0
93,1899,2.5
93,2487,5.0
93,3360,5.0
93,3361,4.0
93,3362,5.0
93,3363,4.5
93,3364,4.5
93,3366,3.0
93,3369,5.0
93,3370,2.5
94,27,2.0
94,39,5.0
94,41,2.5
94,304,3.5
94,496,2.0
94,639,4.0
94,989,5.0
94,1273,4.0
94,2242,0.5
94,3105,2.5
94,3201,4.0
94,3380,3.0
94,3381,2.0
94,3387,4.5
94,3388,2.5
94,6493,3.5
94,9747,2.5
95,157,3.5
95,239,3.5
95,246,2.5
95,337,3.5
95,412,3.5
95,439,4.5
95,570,3.0
95,818,5.0
95,1354,4.5
95,1360,4.0
95,1932,4.0
95,1937,4.0
95,2403,2.0
95,2489,2.5
95,2953,3.0
95,3410,5.0
95,3412,3.5
95,3415,3.0
95,3418,4.0
95,3419,4.0
95,3421,4.0
95,3422,2.5
95,3425,4.0
95,3427,2.5
95,6097,2.5
95,18784,3.5
95,92710,4.0
96,39,5.0
96,173,4.0
96,183,4.5
96,196,4.5
96,207,4.5
96,333,4.5
96,1297,4.5
96,2181,4.0
96,3433,5.0
96,3434,4.0
96,15219,5.0
97,18,4.0
97,44,4.0
97,74,5.0
97,119,5.0
97,159,4.0
97,246,3.5
97,372,4.0
97,491,5.0
97,818,5.0
97,1304,3.5
97,1348,4.0
97,1467,5.0
97,1687,4.0
97,2959,3.5
97,3516,3.5
97,3520,3.5
97,4362,4.0
97,4549,3.5
97,11084,4.0
97,25622,3.5
97,34067,4.5
97,92715,2.5
97,92716,2.5
98,18,4.25
98,45,2.0
98,52,5.0
98,192,4.0
98,508,4.0
98,807,1.5
98,1013,1.5
98,1090,3.0
98,1864,4.5
98,2122,5.0
98,3547,5.0
98,3549,2.5
99,218,3.5
99,438,5.0
99,892,4.833333333333333
99,986,4.0
99,1074,4.0
99,1208,4.5
99,1426,4.0
99,1482,4.5
99,1519,4.5
99,1661,5.0
99,2505,4.5
99,3058,5.0
99,3591,3.5
99,3592,3.5
99,3593,5.0
99,3594,4.0
99,3595,4.5
99,3596,3.0
99,3597,3.5
99,3598,3.5
99,3599,4.0
99,3600,4.0
99,3602,4.0
99,3603,4.75
99,3604,4.5
99,3605,4.0
99,3606,5.0
99,3973,3.0
99,4686,4.0
99,8324,4.666666666666667
99,8780,4.0
99,9758,1.5
99,9759,4.5
99,9761,4.0
99,9762,4.5
99,9763,4.5
99,9764,4.5
99,9765,3.0
99,9766,5.0
99,9767,5.0
99,9768,4.5
99,9769,4.5
99,9770,4.0
99,9771,4.0
99,9772,4.5
99,9773,4.0
99,9774,3.5
99,9775,3.5
99,9776,3.5
100,2695,4.166666666666667
100,3636,5.0
100,3640,5.0
100,3641,5.0
100,3642,4.0
100,3643,5.0
100,9779,4.5
100,9780,4.0
100,93011,4.5
101,18,3.5
101,41,3.5
101,153,5.0
101,238,3.5
101,293,4.0
101,2190,2.5
101,2286,2.0
101,2421,2.5
101,2428,3.5
101,7174,2.5
101,7496,4.0
101,9783,4.5
101,9786,4.0
101,9788,3.5
101,9789,2.5
101,9790,4.0
101,9791,2.0
102,27,5.0
102,492,3.25
102,848,3.5
102,1444,5.0
102,3657,5.0
102,3659,5.0
102,3660,5.0
102,3661,2.5
102,3663,2.5
102,3664,4.0
102,3665,5.0
102,3666,2.5
102,3667,4.0
102,3668,3.5
102,3669,4.0
102,3670,2.0
102,3671,3.0
102,3672,5.0
103,127,4.0
103,392,4.0
103,397,5.0
103,528,4.5
103,535,4.0
103,1280,4.0
103,3687,3.0
103,3692,4.5
103,3693,5.0
103,3695,5.0
103,3696,5.0
103,9799,1.5
104,377,3.0
104,508,4.0
104,512,4.0
104,1059,3.5
104,1774,4.0
104,2728,4.5
104,3381,3.5
104,3705,4.0
104,3706,5.0
104,3707,4.0
104,3708,3.0
104,3709,5.0
104,3710,4.5
104,3711,4.5
105,35,3.5
105,52,2.5
105,108,2.5
105,109,4.0
105,111,5.0
105,113,4.0
105,197,2.5
105,333,2.0
105,439,3.5
105,471,3.5
105,482,4.0
105,498,2.5
105,1249,4.0
105,1392,0.5
105,2428,4.5
105,2726,4.0
105,3200,3.5
105,3726,4.0
105,3727,5.0
105,3728,5.0
105,3731,3.5
105,3732,3.5
105,3737,1.5
105,3738,2.5
106,39,3.5
106,158,2.5
106,3128,4.0
106,3752,3.0
106,3753,2.5
106,3755,2.5
106,3756,2.5
106,3757,2.5
107,18,5.0
107,46,5.0
107,106,5.0
107,108,5.0
107,109,5.0
107,271,4.5
107,416,3.5
107,488,4.0
107,524,5.0
107,551,5.0
107,608,5.0
107,1013,4.0
107,1042,5.0
107,1426,5.0
107,1447,5.0
107,1665,5.0
107,1701,5.0
107,1830,5.0
107,2443,5.0
107,3054,5.0
107,3760,5.0
107,3761,5.0
107,3762,5.0
107,3763,5.0
107,3764,5.0
107,3765,3.5
107,3766,4.0
107,3767,5.0
107,3768,5.0
107,3769,5.0
107,3770,3.0
107,3771,5.0
107,3772,5.0
108,111,5.0
108,290,4.0
108,337,5.0
108,618,5.0
108,1245,5.0
108,1285,3.0
108,1702,4.166666666666667
108,2505,2.5
108,3430,4.0
108,3785,3.5
108,3788,2.5
108,3789,2.5
108,3795,4.0
108,3799,2.5
108,3800,2.5
109,230,5.0
109,325,3.5
109,329,4.5
109,365,3.0
109,877,3.5
109,1755,3.0
109,1980,4.5
109,2051,3.5
109,2640,4.5
109,3805,4.0
109,3806,3.5
109,3810,4.5
109,3814,3.0
109,3816,4.0
109,3818,4.0
109,3819,3.0
109,3823,3.5
109,3826,4.0
109,3828,4.0
109,3829,3.0
109,7290,4.0
109,9803,1.5
109,9804,3.0
109,9805,2.0
109,9806,2.0
109,9808,3.0
109,9809,2.5
110,14,2.5
110,41,4.25
110,70,4.0
110,71,4.0
110,90,4.0
110,129,3.5
110,157,5.0
110,239,4.5
110,298,5.0
110,317,4.5
110,346,5.0
110,391,5.0
110,491,3.5
110,492,3.8333333333333335
110,535,5.0
110,536,5.0
110,566,3.75
110,570,4.5
110,998,4.0
110,1109,5.0
110,1126,4.0
110,1148,4.0
110,1149,4.5
110,1284,5.0
110,1300,4.0
110,1500,5.0
110,1561,5.0
110,1575,2.5
110,1871,1.5
110,1899,3.0
110,2172,5.0
110,2332,4.0
110,2408,5.0
110,2424,5.0
110,2572,4.375
110,2933,4.0
110,3028,4.5
110,3427,5.0
110,3473,4.5
110,3501,4.5
110,3744,2.5
110,3785,5.0
110,3822,4.25
110,3839,5.0
110,3840,4.5
110,3841,3.25
110,3842,4.5
110,3843,5.0
110,3845,3.75
110,3846,3.5
110,3850,4.5
110,3851,2.0
110,3852,4.5
110,3853,3.5
110,3854,5.0
110,3855,1.5
110,3856,4.0
110,3857,2.5
110,3858,5.0
110,3962,2.0
110,4025,3.0
110,4335,4.2
110,4696,4.0
110,4726,3.5
110,4785,5.0
110,4915,3.0
110,5719,5.0
110,6180,5.0
110,7263,5.0
110,7900,5.0
110,8165,4.0
110,8209,4.5
110,8266,4.0
110,8413,3.5
110,9049,5.0
110,9804,5.0
110,9814,2.0
110,9815,4.0
110,9816,3.0
110,9817,4.5
110,9818,4.0
110,9819,5.0
110,9820,4.0
110,9821,4.0
110,9822,4.5
110,9823,5.0
110,9824,4.75
110,9825,5.0
110,9826,4.0
110,9827,4.0
110,9828,2.5
110,9829,4.5
110,9830,0.5
110,9831,2.5
110,9832,2.5
111,119,4.5
111,208,5.0
111,491,5.0
111,894,5.0
111,1114,3.5
111,3106,5.0
111,3432,4.0
111,8186,5.0
111,9836,5.0
112,19,4.5
112,119,4.375
112,451,3.0
112,639,4.0
112,1011,3.0
112,3955,3.0
112,3956,4.0
113,109,3.5
113,268,5.0
113,543,4.5
113,1702,4.0
113,3822,4.5
113,3965,4.5
113,3966,4.5
113,3967,4.0
113,3969,4.0
113,3970,4.0
114,212,4.25
114,239,4.5
114,293,3.5
114,694,4.0
114,884,4.0
114,1126,1.0
114,1184,4.5
114,2096,4.0
114,3865,3.0
114,4033,4.0
114,4036,4.5
114,5493,4.0
114,5569,2.5
114,6592,3.5
114,9039,5.0
114,13685,4.5
114,18472,5.0
114,25529,5.0
115,157,2.5
115,189,4.0
115,337,4.5
115,374,3.5
115,615,4.0
115,656,3.5
115,1032,4.5
115,1126,4.0
115,1521,4.0
115,4044,4.0
115,9842,3.5
116,51,2.5
116,1349,2.5
116,3741,2.5
116,4069,2.5
116,4070,2.5
116,4071,2.5
116,4072,2.5
116,4073,2.5
116,4074,2.5
116,4075,2.5
116,4076,2.5
116,4077,3.5
116,4078,3.5
116,4079,2.5
116,4080,3.5
116,4081,2.5
116,4082,2.5
116,4083,2.0
116,4084,2.5
116,4085,2.5
116,4086,2.5
116,4087,4.0
117,18,2.5
117,41,4.0
117,52,3.0
117,99,5.0
117,153,4.5
117,162,4.0
117,230,4.0
117,233,4.5
117,235,5.0
117,250,4.0
117,337,4.0
117,611,5.0
117,787,4.0
117,1008,4.5
117,1090,3.0
117,1097,2.0
117,1110,4.0
117,1143,4.5
117,1182,4.5
117,1295,3.0
117,1350,4.5
117,2005,4.5
117,2146,5.0
117,2170,4.5
117,2218,4.0
117,2348,4.5
117,2447,4.0
117,2572,4.0
117,2748,5.0
117,2985,5.0
117,3329,4.0
117,3428,4.5
117,3662,4.0
117,3715,5.0
117,3725,3.5
117,4143,4.0
117,4144,4.5
117,4145,4.0
117,4146,4.0
117,4148,4.5
117,4149,4.0
117,4150,4.0
117,4151,5.0
117,4152,4.5
117,4153,4.5
117,5863,5.0
117,6526,4.0
117,8439,4.5
117,9851,5.0
118,18,5.0
118,49,5.0
118,96,5.0
118,184,5.0
118,855,5.0
118,1049,4.75
118,1357,5.0
118,4173,5.0
118,4174,3.5
118,5682,5.0
119,89,5.0
119,284,4.166666666666667
119,388,5.0
119,398,4.5
119,522,4.5
119,618,2.5
119,1063,5.0
119,1819,4.75
119,2966,4.4
119,3646,4.75
119,4219,4.666666666666667
119,4220,4.0
119,4221,4.25
119,4222,3.5
119,4223,4.0
120,19,2.5
120,32,3.5
120,36,3.5
120,37,3.5
120,60,2.5
120,89,2.5
120,183,2.5
120,201,4.0
120,206,3.5
120,284,3.25
120,288,3.5
120,293,3.0
120,296,3.5
120,337,1.5
120,365,3.5
120,390,3.5
120,423,3.5
120,439,2.5
120,566,3.0
120,570,2.5
120,601,3.5
120,604,4.0
120,605,4.0
120,691,3.0
120,782,2.5
120,793,3.0
120,807,3.0
120,842,2.5
120,846,3.75
120,880,4.0
120,921,2.5
120,947,2.5
120,979,3.0
120,1002,3.0
120,1071,3.0
120,1083,2.5
120,1114,4.0
120,1157,3.5
120,1179,2.5
120,1287,3.0
120,1304,3.5
